t,x_follower,v_follower,a_follower,x_leader,v_leader,a_leader,leader_length,spacing,dv
1.0,0.0,15.71333333,0.6212121999999981,38.7533837614096,16.58,0.0,0.0,38.7533837614096,-0.866666669999999
1.1,1.5723002635159418,15.77545455,0.6055555500000054,40.4113837614096,16.58,0.0333333500000208,0.0,38.83908349789366,-0.8045454499999991
1.2,3.151016466549578,15.83444444,0.5999999999999943,42.0697170949096,16.58666667,-0.004545450000009055,0.0,38.91870062836002,-0.7522222299999992
1.3,4.736861450416292,15.89545455,0.6111111500000135,43.728004973909606,16.57909091,0.027777750000012702,0.0,38.991143523493314,-0.6836363600000013
1.4,6.328305341861849,15.95666667,0.5954544999999882,45.3865706304096,16.59222222,0.08181819999998652,0.0,39.05826528854775,-0.6355555499999994
1.5,7.925813992040247,16.01454545,0.5888888499999894,47.0459544689096,16.59545455,0.0,0.0,39.12014047686935,-0.5809090999999995
1.6,9.529523099829397,16.07444444,0.5636364000000214,48.705338307409605,16.59222222,0.004545450000009055,0.0,39.17581520758021,-0.5177777799999994
1.7,11.138660257706775,16.12727273,0.5277777999999671,50.3647676004096,16.59636364,0.04999999999999716,0.0,39.226107342702825,-0.4690909099999985
1.8,12.752356013829335,16.18,0.5272727000000117,52.0246968934096,16.60222222,0.045454550000016525,0.0,39.27234087958026,-0.42222222000000187
1.9,14.372223923563027,16.23272727,0.5166666499999906,53.6850807319096,16.60545455,-0.005555550000025278,0.0,39.312856808346574,-0.37272727999999944
2.0,15.996580401690636,16.28333333,0.4818182000000064,55.3454090149096,16.60111111,-0.004545500000006086,0.0,39.34882861321896,-0.3177777800000001
2.1,17.62622224642641,16.32909091,0.483333349999981,57.0056918429096,16.60454545,0.022222249999984456,0.0,39.37946959648319,-0.27545453999999836
2.2,19.26017333415146,16.38,0.49545454999997673,58.666196893409605,16.60555556,0.03181819999998936,0.0,39.406023559258145,-0.2255555600000001
2.3,20.900280913470283,16.42818182,0.45000000000001705,60.3270201259096,16.61090909,0.038888850000020625,0.0,39.426739212439315,-0.18272727000000089
2.4,22.544497764459756,16.47,0.4227272500000083,61.9882322469096,16.61333333,0.04090910000000747,0.0,39.44373448244984,-0.1433333300000008
2.5,24.193232104696875,16.51272727,0.4222222000000073,63.6498534589096,16.61909091,0.022222249999998667,0.0,39.45662135421272,-0.10636364000000142
2.6,25.846170915921576,16.55444444,0.40454545000001474,65.31169689340959,16.61777778,0.036363649999998415,0.0,39.465525977488014,-0.0633333399999998
2.7,27.502983706324528,16.59363636,0.38888889999996934,66.9739039644096,16.62636364,0.08888889999997218,0.0,39.47092025808507,-0.03272727999999958
2.8,29.16338591108577,16.63222222,0.37727275000001725,68.6369999244096,16.63555556,0.08636359999999854,0.0,39.473614013323825,-0.0033333400000010727
2.9,30.82821816228197,16.66909091,0.3277777999999927,70.30095952040959,16.64363636,0.055555549999994014,0.0,39.47274135812762,0.02545455000000274
3.0,32.49654029734111,16.69777778,0.2590908999999897,71.96547467190959,16.64666667,0.08181820000000073,0.0,39.46893437456848,0.05111111000000079
3.1,34.16695158078873,16.72090909,0.22777775000000133,73.63080800540959,16.66,0.08888885000000357,0.0,39.463856424620865,0.06090908999999911
3.2,35.83931103647121,16.74333333,0.21818179999999643,75.29703022740959,16.66444444,0.06363634999998169,0.0,39.457719190938384,0.07888888999999821
3.3,37.51563265325463,16.76454545,0.18888890000002334,76.96388881290959,16.67272727,0.0888889000000006,0.0,39.44825615965496,0.09181818000000064
3.4,39.192620935100045,16.78111111,0.1590909499999924,78.63163628740959,16.68222222,0.09999999999999432,0.0,39.439015352309546,0.09888889000000134
3.5,40.87213404652612,16.79636364,0.16666664999998204,80.30038376190959,16.69272727,0.09999999999999432,0.0,39.428249715383465,0.10363637000000026
3.6,42.55202546409816,16.81444444,0.195454550000008,81.9701312364096,16.70222222,0.10454545000000337,0.0,39.41810577231144,0.1122222199999996
3.7,44.2349483905684,16.83545455,0.21111114999997938,83.64092416540959,16.71363636,0.10555554999997696,0.0,39.40597577484119,0.1218181900000026
3.8,45.92019155225912,16.85666667,0.18636360000000707,85.31277264990959,16.72333333,0.05000000000001137,0.0,39.39258109765047,0.13333334000000008
3.9,47.60787350429751,16.87272727,0.15000000000000568,86.98512113440958,16.72363636,0.07777779999999268,0.0,39.37724763011207,0.1490909099999982
4.0,49.29679589025188,16.88666667,0.18181819999999504,88.65824739690959,16.73888889,0.10909094999999525,0.0,39.36145150665771,0.14777778000000197
4.1,50.987318789487105,16.90909091,0.20000000000000284,90.33246456890959,16.74545455,0.06666665000001615,0.0,39.34514577942248,0.16363635999999815
4.2,52.67982601524445,16.92666667,0.13636364999999273,92.00734840740958,16.75222222,0.0636363499999959,0.0,39.32752239216513,0.1744444499999993
4.3,54.374082324043286,16.93636364,0.08333330000002093,93.68286860940958,16.75818182,0.027777800000009734,0.0,39.308786285366295,0.17818181999999894
4.4,56.06910847145576,16.94333333,0.09545454999999947,95.35866658940958,16.75777778,0.04090910000000747,0.0,39.28955811795382,0.18555555000000012
4.5,57.76480457966005,16.95545455,0.12222224999999298,97.03487366040957,16.76636364,0.02777774999998428,0.0,39.27006908074952,0.18909090999999734
4.6,59.46187884533729,16.96777778,0.09999999999999432,98.71135850890957,16.76333333,0.0,0.0,39.24947966357228,0.20444445000000044
4.7,61.159949119891195,16.97545455,0.08888890000001481,100.3878433574096,16.76636364,0.0444444500000003,0.0,39.2278942375184,0.2090909099999969
4.8,62.85883930396834,16.98555556,0.0727272499999998,102.06477265040958,16.77222222,-0.01818185000001904,0.0,39.20593334644124,0.21333334000000193
4.9,64.55813449380865,16.99,0.04999999999999716,103.74152012490958,16.76272727,-0.06666664999998773,0.0,39.18338563110093,0.22727272999999926
5.0,66.25795695039886,16.99555556,0.02727275000002294,105.41760093290958,16.75888889,-0.02272724999998843,0.0,39.15964398251071,0.2366666699999982
5.1,67.9577848761578,16.99545455,0.011111099999993712,107.09345446840959,16.75818182,-0.04444445000001451,0.0,39.13566959225179,0.23727273000000082
5.2,69.65830548833034,16.99777778,-0.013636399999995774,108.7688635594096,16.75,-0.027272749999994517,0.0,39.11055807107926,0.24777777999999984
5.3,71.35877750074042,16.99272727,-0.038888900000003446,110.44399992290957,16.75272727,-0.005555549999996856,0.0,39.08522242216915,0.23999999999999844
5.4,73.05867155455354,16.99,-0.013636349999998743,112.11908073090959,16.74888889,-0.05454545000002042,0.0,39.060409176356046,0.24111110999999852
5.5,74.75827816815895,16.99,-0.011111099999993712,113.79361608440956,16.74181818,-0.055555550000008225,0.0,39.03533791625061,0.24818181999999922
