t,x_follower,v_follower,a_follower,x_leader,v_leader,a_leader,leader_length,spacing,dv
1.0,0.0,0.011111111,0.007070709999999995,1.9925706726248107,0.011111111,0.016161619999999995,0.0,1.9925706726248107,0.0
1.1,0.0011409576878183003,0.011818182,0.005555555000000004,1.9937625918248107,0.012727273,0.01111111,0.0,1.9926216341369924,-0.0009090910000000008
1.2,0.0031874149042241395,0.012222222,0.009090909999999973,1.9950656221248106,0.013333333,-0.013636364999999984,0.0,1.9918782072205865,-0.0011111109999999997
1.3,0.004888587804024791,0.013636364,-2.0816681711721685e-17,1.9962322887748107,0.01,-0.005555554999999934,0.0,1.991343700970786,0.0036363639999999996
1.4,0.006669352662966199,0.012222222,-0.02272727499999999,1.9973433998748107,0.012222222,-0.004545454999999955,0.0,1.9906740472118445,0.0
1.5,0.008317331643398207,0.009090909,-0.04444444499999996,1.9984090564248107,0.009090909,-0.016666664999999976,0.0,1.9900917247814125,0.0
1.6,0.009624332782009137,0.003333333,0.009090910000000153,1.9993080463248107,0.008888889,-0.00454545499999999,0.0,1.9896837135428016,-0.0055555560000000006
1.7,0.011457814077298067,0.010909091,0.05000000000000006,2.000161581674811,0.008181818,-0.005555555000000011,0.0,1.9887037675975128,0.002727272999999999
1.8,0.012940947726514551,0.013333333,-0.013636365000000074,2.0009595614748106,0.007777778,0.027272730000000085,0.0,1.988018613748296,0.005555554999999999
1.9,0.013703866140512888,0.008181818,-0.005555555000000122,2.002030268574811,0.013636364,0.04444444500000002,0.0,1.988326402434298,-0.005454545999999999
2.0,0.015968565763127218,0.012222222,0.013636364999999984,2.003545420124811,0.016666667,-0.027272729999999967,0.0,1.9875768543616836,-0.004444445
2.1,0.016746944032925537,0.010909091,0.00555555499999999,2.004787844374811,0.008181818,-0.04444444499999996,0.0,1.9880409003418853,0.002727272999999999
2.2,0.018037055801647828,0.013333333,-0.004545455000000136,2.0055858241748106,0.007777778,1.3877787807814457e-17,0.0,1.9875487683731627,0.005555554999999999
2.3,0.018448858351977515,0.01,-0.01666666500000008,2.0063838039748108,0.008181818,0.011111109999999993,0.0,1.9879349456228332,0.0018181819999999998
2.4,0.018543519614049986,0.01,-0.009090909999999987,2.0072928948748108,0.01,-0.004545455000000004,0.0,1.9887493752607608,0.0
2.5,0.019315226445990152,0.008181818,0.011111109999999987,2.008156531224811,0.007272727,-0.00555555499999999,0.0,1.9888413047788207,0.0009090910000000008
2.6,0.01996227107913162,0.012222222,-0.022727269999999983,2.0089646120248106,0.008888889,0.004545455000000004,0.0,1.989002340945679,0.003333332999999999
2.7,0.020123267078038687,0.003636364,3.677613769070831e-16,2.0098181473748107,0.008181818,0.03888889000000024,0.0,1.989694880296772,-0.004545454000000001
2.8,0.020736606285395975,0.012222222,0.03636363500000027,2.0110605716248107,0.016666667,0.0272727300000003,0.0,1.9903239653394147,-0.004444445
2.9,0.021258793815683852,0.010909091,0.00555555499999999,2.0125757231748107,0.013636364,-0.027777779999999974,0.0,1.9913169293591269,-0.0027272730000000005
3.0,0.022395156855613108,0.013333333,0.027272724999999984,2.0138130969248107,0.011111111,-0.022727274999999977,0.0,1.9914179400691976,0.0022222219999999994
3.1,0.022792991964277753,0.016363636,-0.027777774999999963,2.0148231979248106,0.009090909,0.027777779999999974,0.0,1.9920302059605328,0.007272727000000001
3.2,0.02422622633186089,0.007777778,-0.04090908999999986,2.0161110767248105,0.016666667,0.01818181999999976,0.0,1.9918848503929496,-0.008888889
3.3,0.025016604884863458,0.008181818,0.04444444499999989,2.0175807737248106,0.012727273,-0.04444444500000001,0.0,1.9925641688399471,-0.004545455
3.4,0.027005335815420972,0.016666667,0.14999999999999986,2.018606026274811,0.007777778,-0.022727274999999977,0.0,1.99160069045939,0.008888889
3.5,0.030132437645137733,0.038181818,0.2777777749999998,2.0194040060748106,0.008181818,0.011111109999999987,0.0,1.989271568429673,0.03
3.6,0.03632753951649592,0.072222222,0.3681818199999997,2.0203130969748107,0.01,0.03181818499999997,0.0,1.9839855574583147,0.062222222
3.7,0.04685836282529077,0.111818182,0.37222222500000035,2.0215403697248107,0.014545455,-2.0816681711721685e-16,0.0,1.97468200689952,0.097272727
3.8,0.06094989815223628,0.146666667,0.27272727000000085,2.0227676424748107,0.01,-0.03636364000000008,0.0,1.9618177443225744,0.136666667
3.9,0.07802223583471046,0.166363636,0.15555555499999985,2.0236312788248108,0.007272727,-0.011111109999999987,0.0,1.9456090429901003,0.159090909
4.0,0.09617342515093408,0.177777778,0.06818181999999973,2.0243838040748106,0.007777778,0.03181818500000016,0.0,1.9282103789238765,0.16999999999999998
4.1,0.11545048730961405,0.18,-0.005555554999999823,2.025454511174811,0.013636364,0.011111110000000417,0.0,1.9100040238651967,0.16636363599999998
4.2,0.13446314804349924,0.176666667,-0.06818182000000006,2.026636329374811,0.01,-0.022727274999999866,0.0,1.8921731813313116,0.166666667
4.3,0.15256171940359042,0.166363636,-0.11111111499999993,2.027590874824811,0.009090909,0.022222219999999702,0.0,1.8750291554212204,0.157272727
4.4,0.169685048731973,0.154444444,-0.14090909000000018,2.028767642474811,0.014444444,0.018181819999999675,0.0,1.859082593742838,0.13999999999999999
4.5,0.18529366769845868,0.138181818,-0.1444444400000009,2.0301262283248107,0.012727273,-0.022222220000000077,0.0,1.844832560626352,0.125454545
4.6,0.20036604981994288,0.1255555559999999,-0.1499999999999997,2.031262591974811,0.01,-2.498001805406602e-16,0.0,1.830896542154868,0.1155555559999999
4.7,0.21261089120467647,0.108181818,-0.15555555999999926,2.0323989556248105,0.012727273,-0.005555555000000281,0.0,1.819788064420134,0.095454545
4.8,0.22419999010350677,0.094444444,-0.12727272499999992,2.0334797637248108,0.008888889,-0.009090910000000257,0.0,1.809279773621304,0.085555555
4.9,0.23336882831354955,0.082727273,-0.09444443999999974,2.0344696627248107,0.010909091,0.011111109999999903,0.0,1.8011008344112611,0.07181818200000001
5.0,0.2423002908098919,0.075555556,-0.027272730000000134,2.035570672824811,0.011111111,0.01818182000000007,0.0,1.793270382014919,0.06444444499999999
